MPN,Manufacturer,Description,Subcategory,Stock,Unit Price,Package,Mounting Type,Status,Datasheet URL,Product URL,Applications,Grade,Qualification,Series,Type
SMP08FP,Analog Devices Inc.,IC AMP SPECIAL 16-PDIP,interface-controllers,0,0.0,"16-DIP (0.300"", 7.62mm)",Through Hole,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/SMP08.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/SMP08FP/625361,Data Acquisition,,,,Sample and Hold
SMP08FPZ,Analog Devices Inc.,IC AMP SPECIAL 16-PDIP,interface-controllers,40,40.48,"16-DIP (0.300"", 7.62mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/SMP08.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/SMP08FPZ/997174,Data Acquisition,,,,Sample and Hold
SMP08FS-REEL,Analog Devices Inc.,IC AMP SPECIAL 16-SOIC,interface-controllers,0,0.0,"16-SOIC (0.154"", 3.90mm Width)",Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2315/SMP08.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/SMP08FS-REEL/7428235,Data Acquisition,,,,Sample and Hold
SMP08FSZ,Analog Devices Inc.,IC AMP SPECIAL 16-SOIC,interface-controllers,833,34.92,"16-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/SMP08.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/SMP08FSZ/820395,Data Acquisition,,,,Sample and Hold
SMP08FSZ-REEL,Analog Devices Inc.,IC AMP SPECIAL 16-SOIC,interface-controllers,0,22.61994,"16-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/SMP08.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/SMP08FSZ-REEL/994366,Data Acquisition,,,,Sample and Hold
SMP18FPZ,Analog Devices Inc.,IC AMP SPECIAL 16-PDIP,interface-controllers,0,0.0,"16-DIP (0.300"", 7.62mm)",Through Hole,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/SMP18.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/SMP18FPZ/997150,Data Acquisition,,,,Sample and Hold
SMP18FQ,Analog Devices Inc.,IC AMP SPECIAL 16-CERDIP,interface-controllers,0,0.0,"16-CDIP (0.300"", 7.62mm)",Through Hole,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc/SMP18FQ/625363,Data Acquisition,,,,Sample and Hold
SMP18FRUZ-REEL7,Analog Devices Inc.,IC AMP SPECIAL 16-TSSOP,interface-controllers,0,0.0,"16-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/SMP18.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/SMP18FRUZ-REEL7/995743,Data Acquisition,,,,Sample and Hold
SMP18FS,Analog Devices Inc.,IC AMP SPECIAL 16-SOIC,interface-controllers,0,0.0,"16-SOIC (0.154"", 3.90mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/SMP18.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/SMP18FS/625366,Data Acquisition,,,,Sample and Hold
SMP18FS-REEL,Analog Devices Inc.,IC AMP SPECIAL 16-SOIC,interface-controllers,0,0.0,"16-SOIC (0.154"", 3.90mm Width)",Surface Mount,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/SMP18.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/SMP18FS-REEL/625367,Data Acquisition,,,,Sample and Hold
SMP18FSZ,Analog Devices Inc.,IC AMP SPECIAL 16-SOIC,interface-controllers,56,38.83,"16-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/SMP18.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/SMP18FSZ/997354,Data Acquisition,,,,Sample and Hold
SMP18FSZ-REEL,Analog Devices Inc.,IC AMP SPECIAL 16-SOIC,interface-controllers,0,25.34386,"16-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/SMP18.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc/SMP18FSZ-REEL/994387,Data Acquisition,,,,Sample and Hold
SY84113BUMG,Microchip Technology,IC AMP SPECIAL 16-QFN,interface-controllers,0,6.26005,16-VFQFN Exposed Pad,Surface Mount,Active,http://ww1.microchip.com/downloads/en/DeviceDoc/sy84113bu.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY84113BUMG/2605908,Optical Networks,,,,Postamplifier
SY84113BUMG-TR,Microchip Technology,IC AMP SPECIAL 16-QFN,interface-controllers,0,7.85,16-VFQFN Exposed Pad,Surface Mount,Active,http://ww1.microchip.com/downloads/en/DeviceDoc/sy84113bu.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY84113BUMG-TR/2657510,Optical Networks,,,,Postamplifier
SY88053ALMG,Microchip Technology,IC AMP SPECIAL 16-MLF,interface-controllers,0,0.0,16-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/384/SY88053AL.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88053ALMG/2242458,Optical Networks,,,,Limiting Amplifier
SY88053ALMG TR,Microchip Technology,IC AMP SPECIAL 16-MLF,interface-controllers,0,0.0,16-VFQFN Exposed Pad,Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/384/SY88053AL.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88053ALMG-TR/2524128,Optical Networks,,,,Limiting Amplifier
SY88053CLMG,Microchip Technology,IC AMP SPECIAL 16-QFN,interface-controllers,0,0.0,16-VFQFN Exposed Pad,Surface Mount,Obsolete,https://ww1.microchip.com/downloads/en/DeviceDoc/SY88053CL.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88053CLMG/4383825,Optical Networks,,,,Limiting Amplifier
SY88053CLMG-TR,Microchip Technology,IC AMP SPECIAL 16-QFN,interface-controllers,5869,9.65,16-VFQFN Exposed Pad,Surface Mount,Obsolete,https://ww1.microchip.com/downloads/en/DeviceDoc/SY88053CL.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88053CLMG-TR/4383826,Optical Networks,,,,Limiting Amplifier
SY88063CLMG,Microchip Technology,IC AMP SPECIAL 16-QFN,interface-controllers,88,10.13,16-VFQFN Exposed Pad,Surface Mount,Obsolete,https://ww1.microchip.com/downloads/en/DeviceDoc/SY88063CL.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88063CLMG/4383827,Optical Networks,,,,Limiting Amplifier
SY88063CLMG-TR,Microchip Technology,IC AMP SPECIAL 16-QFN,interface-controllers,0,0.0,16-VFQFN Exposed Pad,Surface Mount,Obsolete,https://ww1.microchip.com/downloads/en/DeviceDoc/SY88063CL.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88063CLMG-TR/4383828,Optical Networks,,,,Limiting Amplifier
SY88073LMG,Microchip Technology,IC AMP SPECIAL 16-QFN,interface-controllers,0,0.0,16-VFQFN Exposed Pad,Surface Mount,Obsolete,https://ww1.microchip.com/downloads/en/DeviceDoc/SY88073L.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88073LMG/5049673,Ethernet,,,,Limiting Postamplifier
SY88073LMG-TR,Microchip Technology,IC AMP SPECIAL 16-QFN,interface-controllers,0,0.0,16-VFQFN Exposed Pad,Surface Mount,Obsolete,https://ww1.microchip.com/downloads/en/DeviceDoc/SY88073L.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88073LMG-TR/5049424,Ethernet,,,,Limiting Postamplifier
SY88083LMG,Microchip Technology,IC AMP SPECIAL 16-QFN,interface-controllers,0,0.0,16-VFQFN Exposed Pad,Surface Mount,Obsolete,https://ww1.microchip.com/downloads/en/DeviceDoc/SY88083L.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88083LMG/5049674,Ethernet,,,,Limiting Postamplifier
SY88083LMG-TR,Microchip Technology,IC AMP SPECIAL 16-QFN,interface-controllers,0,0.0,16-VFQFN Exposed Pad,Surface Mount,Obsolete,https://ww1.microchip.com/downloads/en/DeviceDoc/SY88083L.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88083LMG-TR/5049425,Ethernet,,,,Limiting Postamplifier
SY88147DLKG-TR,Microchip Technology,IC AMP SPECIAL 10-MSOP,interface-controllers,0,6.07003,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/sy88147dl.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88147DLKG-TR/1617784,Optical Networks,,,,Limiting Postamplifier
SY88149CLKG-TR,Microchip Technology,IC AMP SPECIAL 10-MSOP,interface-controllers,0,0.0,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/sy88149cl.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88149CLKG-TR/1000389,Optical Networks,,,,Limiting Postamplifier
SY88149HALMG,Microchip Technology,IC AMP SPECIAL 16-QFN,interface-controllers,0,10.73,16-VFQFN Exposed Pad,Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/SY88149HAL.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88149HALMG/2747217,Optical Networks,,,,Limiting Postamplifier
SY88149HALMG-TR,Microchip Technology,IC AMP SPECIAL 16-QFN,interface-controllers,998,13.46,16-VFQFN Exposed Pad,Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/SY88149HAL.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88149HALMG-TR/2747225,Optical Networks,,,,Limiting Postamplifier
SY88149HLMG,Microchip Technology,IC AMP SPECIAL 16-QFN,interface-controllers,0,0.0,16-VFQFN Exposed Pad,Surface Mount,Discontinued at DigiKey,http://ww1.microchip.com/downloads/en/DeviceDoc/sy88149hl.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88149HLMG/2346478,Optical Networks,,,,Limiting Postamplifier
SY88149NDLMG,Microchip Technology,IC AMP SPECIAL 16-MLF,interface-controllers,0,12.75,16-VFQFN Exposed Pad,Surface Mount,Active,http://ww1.microchip.com/downloads/en/DeviceDoc/SY88149NDL.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88149NDLMG/2797382,Optical Networks,,,,Limiting Postamplifier
SY88149NDLMG-TR,Microchip Technology,IC AMP SPECIAL 16-QFN,interface-controllers,2092,16.04,16-VFQFN Exposed Pad,Surface Mount,Active,http://ww1.microchip.com/downloads/en/DeviceDoc/SY88149NDL.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88149NDLMG-TR/2797385,Optical Networks,,,,Limiting Postamplifier
SY88289HLMG,Microchip Technology,IC AMP SPECIAL 16-QFN,interface-controllers,0,4.1382,16-VFQFN Exposed Pad,Surface Mount,Obsolete,http://ww1.microchip.com/downloads/en/DeviceDoc/sy88289hl.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88289HLMG/1815432,Optical Networks,,,,Limiting Postamplifier
SY88303BLEY,Microchip Technology,IC AMP SPECIAL 10-MSOP-EP,interface-controllers,0,5.68005,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width) Exposed Pad",Surface Mount,Obsolete,http://ww1.microchip.com/downloads/en/DeviceDoc/sy88303bl.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88303BLEY/1834748,,,,,
SY88303BLEY-TR,Microchip Technology,IC AMP SPECIAL 10-MSOP-EP,interface-controllers,0,4.94003,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width) Exposed Pad",Surface Mount,Obsolete,http://ww1.microchip.com/downloads/en/DeviceDoc/sy88303bl.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88303BLEY-TR/2524134,,,,,
SY88303BLMG,Microchip Technology,IC AMP SPECIAL 16-QFN,interface-controllers,0,6.2986,16-VFQFN Exposed Pad,Surface Mount,Active,http://ww1.microchip.com/downloads/en/DeviceDoc/sy88303bl.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88303BLMG/1834749,,,,,
SY88303BLMG-TR,Microchip Technology,IC AMP SPECIAL 16-MLF,interface-controllers,16950,6.91,"16-UFQFN Exposed Pad, 16-MLF®",Surface Mount,Active,http://ww1.microchip.com/downloads/en/DeviceDoc/sy88303bl.pdf,https://www.digikey.com/en/products/detail/rochester-electronics-llc/SY88303BLMG-TR/15642586,,,,,
SY88307BLEY,Microchip Technology,IC AMP SPECIAL 10-MSOP-EP,interface-controllers,0,3.65,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width) Exposed Pad",Surface Mount,Obsolete,http://ww1.microchip.com/downloads/en/DeviceDoc/sy88307bl.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88307BLEY/1815433,,,,,
SY88307BLMG,Microchip Technology,IC AMP SPECIAL 16-QFN,interface-controllers,0,0.0,16-VFQFN Exposed Pad,Surface Mount,Obsolete,http://ww1.microchip.com/downloads/en/DeviceDoc/sy88307bl.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88307BLMG/1834752,,,,,
SY88315BLMG-TR,Microchip Technology,IC AMP SPECIAL 16-QFN,interface-controllers,98,7.09,16-VFQFN Exposed Pad,Surface Mount,Obsolete,http://ww1.microchip.com/downloads/en/DeviceDoc/sy88315bl.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88315BLMG-TR/966326,Optical Networks,,,,Limiting Postamplifier
SY88343BLEY,Microchip Technology,IC AMP SPECIAL 10-MSOP-EP,interface-controllers,0,8.03005,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width) Exposed Pad",Surface Mount,Obsolete,https://ww1.microchip.com/downloads/en/DeviceDoc/SY88343BL-3.3V-3.2Gbps-CML-Limiting-Post-Amplifier-with-High-Gain-TTL-Loss-of-Signal-DS20006622A.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88343BLEY/1617793,,,,,
SY88343BLEY-TR,Microchip Technology,IC AMP SPECIAL 10-MSOP-EP,interface-controllers,0,6.42,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width) Exposed Pad",Surface Mount,Obsolete,https://ww1.microchip.com/downloads/en/DeviceDoc/SY88343BL-3.3V-3.2Gbps-CML-Limiting-Post-Amplifier-with-High-Gain-TTL-Loss-of-Signal-DS20006622A.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88343BLEY-TR/1617794,,,,,
SY88343BLMG,Microchip Technology,IC AMP SPECIAL 16-VQFN,interface-controllers,0,0.0,16-VFQFN Exposed Pad,Surface Mount,Obsolete,https://ww1.microchip.com/downloads/en/DeviceDoc/SY88343BL-3.3V-3.2Gbps-CML-Limiting-Post-Amplifier-with-High-Gain-TTL-Loss-of-Signal-DS20006622A.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88343BLMG/2524143,,,,,
SY88343BLMG-TR,Microchip Technology,IC AMP SPECIAL 16-VQFN,interface-controllers,0,3.65,16-VFQFN Exposed Pad,Surface Mount,Obsolete,https://ww1.microchip.com/downloads/en/DeviceDoc/SY88343BL-3.3V-3.2Gbps-CML-Limiting-Post-Amplifier-with-High-Gain-TTL-Loss-of-Signal-DS20006622A.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88343BLMG-TR/966327,,,,,
SY88343DLMG-TR,Microchip Technology,IC AMP SPECIAL 16-QFN,interface-controllers,0,3.65,16-VFQFN Exposed Pad,Surface Mount,Obsolete,http://ww1.microchip.com/downloads/en/DeviceDoc/sy88343dl.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88343DLMG-TR/1617795,,,,,
SY88343HLMG,Microchip Technology,IC AMP SPECIAL 16-QFN,interface-controllers,0,0.0,16-VFQFN Exposed Pad,Surface Mount,Obsolete,http://ww1.microchip.com/downloads/en/DeviceDoc/sy88343hl.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88343HLMG/1834754,,,,,
SY88345BLMG,Microchip Technology,IC AMP SPECIAL 16-QFN,interface-controllers,0,4.1382,16-VFQFN Exposed Pad,Surface Mount,Obsolete,http://ww1.microchip.com/downloads/en/DeviceDoc/sy88345bl.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88345BLMG/1617797,Optical Networks,,,,Limiting Postamplifier
SY88347DLEY,Microchip Technology,IC AMP SPECIAL 10-MSOP-EP,interface-controllers,0,0.0,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width) Exposed Pad",Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/microchip-technology/SY88347DLEY/1040617,Optical Networks,,,,Limiting Postamplifier
SY88349NDLMG,Microchip Technology,IC AMP SPECIAL 16-QFN,interface-controllers,0,9.6866,16-VFQFN Exposed Pad,Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/SY88349NDL.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88349NDLMG/5049675,Ethernet,,,,Limiting Postamplifier
SY88349NDLMG-TR,Microchip Technology,IC AMP SPECIAL 16-QFN,interface-controllers,0,9.24,16-VFQFN Exposed Pad,Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/SY88349NDL.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88349NDLMG-TR/5049426,Ethernet,,,,Limiting Postamplifier
SY88353BLMG-TR,Microchip Technology,3.3V 155-3200 MBPS CML POST AMP,interface-controllers,3000,7.51,-,-,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/sy88353bl.pdf,https://www.digikey.com/en/products/detail/rochester-electronics-llc/SY88353BLMG-TR/15644736,,,,*,
SY88403BLEY,Microchip Technology,IC AMP SPECIAL 10-MSOP-EP,interface-controllers,0,8.02,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width) Exposed Pad",Surface Mount,Obsolete,https://ww1.microchip.com/downloads/en/DeviceDoc/sy88403bl.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88403BLEY/1617801,Optical Networks,,,,Limiting Postamplifier
SY88403BLEY-TR,Microchip Technology,IC AMP SPECIAL 10-MSOP-EP,interface-controllers,0,6.97002,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width) Exposed Pad",Surface Mount,Obsolete,https://ww1.microchip.com/downloads/en/DeviceDoc/sy88403bl.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88403BLEY-TR/1617802,Optical Networks,,,,Limiting Postamplifier
SY88403BLMG,Microchip Technology,IC AMP SPECIAL 16-QFN,interface-controllers,59,11.63,16-VFQFN Exposed Pad,Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/sy88403bl.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88403BLMG/2524145,Optical Networks,,,,Limiting Postamplifier
SY88403BLMG-TR,Microchip Technology,IC AMP SPECIAL 16-QFN,interface-controllers,0,7.67002,16-VFQFN Exposed Pad,Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/sy88403bl.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88403BLMG-TR/966328,Optical Networks,,,,Limiting Postamplifier
SY88703VKC,Microchip Technology,IC AMP SPECIAL 10-MSOP,interface-controllers,0,5.1,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,Discontinued at DigiKey,http://ww1.microchip.com/downloads/en/DeviceDoc/sy88703v.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88703VKC/1032656,Optical Networks,,,,Limiting Postamplifier
SY88773VMG,Microchip Technology,IC AMP SPECIAL 16-MLF,interface-controllers,119,9.79,16-VFQFN Exposed Pad,Surface Mount,Obsolete,https://ww1.microchip.com/downloads/en/DeviceDoc/sy88773v.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88773VMG/772001,Optical Networks,,,,Limiting Postamplifier
SY88773VMI,Microchip Technology,IC AMP SPECIAL 16-MLF,interface-controllers,0,3.78155,16-VFQFN Exposed Pad,Surface Mount,Discontinued at DigiKey,https://ww1.microchip.com/downloads/en/DeviceDoc/sy88773v.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88773VMI/771428,Optical Networks,,,,Limiting Postamplifier
SY88773VMI-TR,Microchip Technology,IC AMP SPECIAL 16-MLF,interface-controllers,0,3.6,16-VFQFN Exposed Pad,Surface Mount,Discontinued at DigiKey,https://ww1.microchip.com/downloads/en/DeviceDoc/sy88773v.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88773VMI-TR/1032668,Optical Networks,,,,Limiting Postamplifier
SY88793VKG-TR,Microchip Technology,IC AMP SPECIAL 10-MSOP,interface-controllers,0,3.3,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,Obsolete,http://ww1.microchip.com/downloads/en/DeviceDoc/sy88793v.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88793VKG-TR/1617813,Optical Networks,,,,Limiting Postamplifier
SY88803VKC,Microchip Technology,IC AMP SPECIAL 10-MSOP,interface-controllers,0,3.6136,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,Discontinued at DigiKey,https://ww1.microchip.com/downloads/en/DeviceDoc/sy88803v.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88803VKC/1032677,Optical Networks,,,,Limiting Postamplifier
SY88803VKC-TR,Microchip Technology,IC AMP SPECIAL 10-MSOP,interface-controllers,0,3.4125,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,Discontinued at DigiKey,https://ww1.microchip.com/downloads/en/DeviceDoc/sy88803v.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88803VKC-TR/1032678,Optical Networks,,,,Limiting Postamplifier
SY88803VKG,Microchip Technology,IC AMP SPECIAL 10-MSOP,interface-controllers,15,11.06,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/sy88803v.pdf,https://www.digikey.com/en/products/detail/microchip-technology/SY88803VKG/1617816,Optical Networks,,,,Limiting Postamplifier
