MPN,Manufacturer,Description,Subcategory,Stock,Unit Price,Package,Mounting Type,Status,Datasheet URL,Product URL,Access Time,Clock Frequency,DigiKey Programmable,Grade,Memory Format,Memory Interface,Memory Organization,Memory Size,Memory Type,Operating Temperature,Qualification,Series,Technology,Voltage - Supply,"Write Cycle Time - Word, Page"
24LC512-I/PG,Microchip Technology,IC EEPROM 512KBIT I2C 8DIP,memory,156,1.93,"8-DIP (0.300"", 7.62mm)",Through Hole,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/24AA512-24LC512-24FC512-512K-Bit-I2C-Serial-EEPROM-20001754Q.pdf,https://www.digikey.com/en/products/detail/microchip-technology/24LC512-I-PG/3871657,900 ns,400 kHz,Not Verified,,EEPROM,I2C,64K x 8,512Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
24LC512-I/SM,Microchip Technology,IC EEPROM 512KBIT I2C 8SOIJ,memory,2630,1.82,"8-SOIC (0.209"", 5.30mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/24AA512-24LC512-24FC512-512K-Bit-I2C-Serial-EEPROM-20001754Q.pdf,https://www.digikey.com/en/products/detail/microchip-technology/24LC512-I-SM/523017,900 ns,400 kHz,Verified,,EEPROM,I2C,64K x 8,512Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
24LC512-I/SN,Microchip Technology,IC EEPROM 512KBIT I2C 8SOIC,memory,13158,1.81,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/24AA512-24LC512-24FC512-512K-Bit-I2C-Serial-EEPROM-20001754Q.pdf,https://www.digikey.com/en/products/detail/microchip-technology/24LC512-I-SN/2270915,900 ns,400 kHz,Verified,,EEPROM,I2C,64K x 8,512Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
24LC512-I/ST,Microchip Technology,IC EEPROM 512KBIT I2C 8TSSOP,memory,7275,1.83,"8-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/24AA512-24LC512-24FC512-512K-Bit-I2C-Serial-EEPROM-20001754Q.pdf,https://www.digikey.com/en/products/detail/microchip-technology/24LC512-I-ST/2201938,900 ns,400 kHz,Not Verified,,EEPROM,I2C,64K x 8,512Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
24LC512T-E/SN,Microchip Technology,IC EEPROM 512KBIT I2C 8SOIC,memory,3987,2.07,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/24AA512-24LC512-24FC512-512K-Bit-I2C-Serial-EEPROM-20001754Q.pdf,https://www.digikey.com/en/products/detail/microchip-technology/24LC512T-E-SN/2202083,900 ns,400 kHz,Verified,,EEPROM,I2C,64K x 8,512Kbit,Non-Volatile,-40°C ~ 125°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
24LC512T-I/SM,Microchip Technology,IC EEPROM 512KBIT I2C 8SOIJ,memory,10178,1.99,"8-SOIC (0.209"", 5.30mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/24AA512-24LC512-24FC512-512K-Bit-I2C-Serial-EEPROM-20001754Q.pdf,https://www.digikey.com/en/products/detail/microchip-technology/24LC512T-I-SM/523069,900 ns,400 kHz,Verified,,EEPROM,I2C,64K x 8,512Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
24LC512T-I/SN,Microchip Technology,IC EEPROM 512KBIT I2C 8SOIC,memory,18088,1.97,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/24AA512-24LC512-24FC512-512K-Bit-I2C-Serial-EEPROM-20001754Q.pdf,https://www.digikey.com/en/products/detail/microchip-technology/24LC512T-I-SN/2202085,900 ns,400 kHz,Verified,,EEPROM,I2C,64K x 8,512Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
24LC512T-I/ST,Microchip Technology,IC EEPROM 512KBIT I2C 8TSSOP,memory,4479,2.0,"8-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/24AA512-24LC512-24FC512-512K-Bit-I2C-Serial-EEPROM-20001754Q.pdf,https://www.digikey.com/en/products/detail/microchip-technology/24LC512T-I-ST/2202086,900 ns,400 kHz,Not Verified,,EEPROM,I2C,64K x 8,512Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
24LC515-I/SM,Microchip Technology,IC EEPROM 512KBIT I2C 8SOIJ,memory,698,3.77,"8-SOIC (0.209"", 5.30mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/21673G.pdf,https://www.digikey.com/en/products/detail/microchip-technology/24LC515-I-SM/442545,900 ns,400 kHz,Verified,,EEPROM,I2C,64K x 8,512Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
24LC515T-I/SM,Microchip Technology,IC EEPROM 512KBIT I2C 8SOIJ,memory,2283,4.04,"8-SOIC (0.209"", 5.30mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/21673G.pdf,https://www.digikey.com/en/products/detail/microchip-technology/24LC515T-I-SM/443557,900 ns,400 kHz,Verified,,EEPROM,I2C,64K x 8,512Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
24LC64-I/MS,Microchip Technology,IC EEPROM 64KBIT I2C 8MSOP,memory,1698,0.56,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/24AA64-24FC64-24LC64-64-Kbit-I2C-Serial-EEPROM-DS20001189.pdf,https://www.digikey.com/en/products/detail/microchip-technology/24LC64-I-MS/443532,900 ns,400 kHz,Verified,,EEPROM,I2C,8K x 8,64Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
24LC64-I/P,Microchip Technology,IC EEPROM 64KBIT I2C 400KHZ 8DIP,memory,2376,0.61,"8-DIP (0.300"", 7.62mm)",Through Hole,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/24AA64-24FC64-24LC64-64-Kbit-I2C-Serial-EEPROM-DS20001189.pdf,https://www.digikey.com/en/products/detail/microchip-technology/24LC64-I-P/273427,900 ns,400 kHz,Verified,,EEPROM,I2C,8K x 8,64Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
24LC64-I/SN,Microchip Technology,IC EEPROM 64KBIT I2C 8SOIC,memory,13946,0.54,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/24AA64-24FC64-24LC64-64-Kbit-I2C-Serial-EEPROM-DS20001189.pdf,https://www.digikey.com/en/products/detail/microchip-technology/24LC64-I-SN/273428,900 ns,400 kHz,Verified,,EEPROM,I2C,8K x 8,64Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
24LC64-I/ST,Microchip Technology,IC EEPROM 64KBIT I2C 8TSSOP,memory,1240,0.6,"8-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/24AA64-24FC64-24LC64-64-Kbit-I2C-Serial-EEPROM-DS20001189.pdf,https://www.digikey.com/en/products/detail/microchip-technology/24LC64-I-ST/443537,900 ns,400 kHz,Verified,,EEPROM,I2C,8K x 8,64Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
24LC64FT-E/OT,Microchip Technology,IC EEPROM 64KBIT I2C SOT23-5,memory,8483,0.58,"SC-74A, SOT-753",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/22154B.pdf,https://www.digikey.com/en/products/detail/microchip-technology/24LC64FT-E-OT/2126108,900 ns,400 kHz,Not Verified,,EEPROM,I2C,8K x 8,64Kbit,Non-Volatile,-40°C ~ 125°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
24LC64FT-I/OT,Microchip Technology,IC EEPROM 64KBIT I2C SOT23-5,memory,3930,0.52,"SC-74A, SOT-753",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/22154B.pdf,https://www.digikey.com/en/products/detail/microchip-technology/24LC64FT-I-OT/2125405,900 ns,400 kHz,Not Verified,,EEPROM,I2C,8K x 8,64Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
24LC64T-E/MNY,Microchip Technology,IC EEPROM 64KBIT I2C 8TDFN,memory,11957,0.7,8-WFDFN Exposed Pad,Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/24AA64-24FC64-24LC64-64-Kbit-I2C-Serial-EEPROM-DS20001189.pdf,https://www.digikey.com/en/products/detail/microchip-technology/24LC64T-E-MNY/2061430,900 ns,400 kHz,Not Verified,,EEPROM,I2C,8K x 8,64Kbit,Non-Volatile,-40°C ~ 125°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
24LC64T-E/SN,Microchip Technology,IC EEPROM 64KBIT I2C 8SOIC,memory,1015,0.64,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/24AA64-24FC64-24LC64-64-Kbit-I2C-Serial-EEPROM-DS20001189.pdf,https://www.digikey.com/en/products/detail/microchip-technology/24LC64T-E-SN/318713,900 ns,400 kHz,Verified,,EEPROM,I2C,8K x 8,64Kbit,Non-Volatile,-40°C ~ 125°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
24LC64T-I/MC,Microchip Technology,IC EEPROM 64KBIT I2C 400KHZ 8DFN,memory,1993,0.66,8-VFDFN Exposed Pad,Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/24AA64-24FC64-24LC64-64-Kbit-I2C-Serial-EEPROM-DS20001189.pdf,https://www.digikey.com/en/products/detail/microchip-technology/24LC64T-I-MC/857456,900 ns,400 kHz,Verified,,EEPROM,I2C,8K x 8,64Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
24LC64T-I/OT,Microchip Technology,IC EEPROM 64KBIT I2C SOT23-5,memory,19127,0.52,"SC-74A, SOT-753",Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/24AA64-24FC64-24LC64-64-Kbit-I2C-Serial-EEPROM-DS20001189.pdf,https://www.digikey.com/en/products/detail/microchip-technology/24LC64T-I-OT/2039840,900 ns,400 kHz,Not Verified,,EEPROM,I2C,8K x 8,64Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
24LC65-I/SM,Microchip Technology,IC EEPROM 64KBIT I2C 8SOIJ,memory,931,2.28,"8-SOIC (0.209"", 5.30mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/OTH/ProductDocuments/DataSheets/21073K.pdf,https://www.digikey.com/en/products/detail/microchip-technology/24LC65-I-SM/218096,900 ns,400 kHz,Verified,,EEPROM,I2C,8K x 8,64Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 6.0V,5ms
24LCS22A-I/SN,Microchip Technology,IC EEPROM 2KBIT I2C 400KHZ 8SOIC,memory,6175,0.5,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/21682E.pdf,https://www.digikey.com/en/products/detail/microchip-technology/24LCS22A-I-SN/443607,900 ns,400 kHz,Verified,,EEPROM,I2C,256 x 8,2Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 5.5V,10ms
24LCS52-I/SN,Microchip Technology,IC EEPROM 2KBIT I2C 400KHZ 8SOIC,memory,1328,0.43,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/21166K.pdf,https://www.digikey.com/en/products/detail/microchip-technology/24LCS52-I-SN/318729,900 ns,400 kHz,Verified,,EEPROM,I2C,256 x 8,2Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.2V ~ 5.5V,5ms
25AA010AT-I/OT,Microchip Technology,IC EEPROM 1KBIT SPI SOT23-6,memory,9736,0.5,SOT-23-6,Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/21832H.pdf,https://www.digikey.com/en/products/detail/microchip-technology/25AA010AT-I-OT/1212462,,10 MHz,Verified,,EEPROM,SPI,128 x 8,1Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.8V ~ 5.5V,5ms
25AA02E48T-I/OT,Microchip Technology,IC EEPROM 2KBIT SPI SOT23-6,memory,2866,0.55,SOT-23-6,Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/25AA02E48-25AA02E64-2K-SPI-Bus-Serial-EEPROM-Data%20Sheet_DS20002123G.pdf,https://www.digikey.com/en/products/detail/microchip-technology/25AA02E48T-I-OT/2059650,,10 MHz,Not Verified,,EEPROM,SPI,256 x 8,2Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.8V ~ 5.5V,5ms
25AA02E48T-I/SN,Microchip Technology,IC EEPROM 2KBIT SPI 10MHZ 8SOIC,memory,7524,0.57,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/25AA02E48-25AA02E64-2K-SPI-Bus-Serial-EEPROM-Data%20Sheet_DS20002123G.pdf,https://www.digikey.com/en/products/detail/microchip-technology/25AA02E48T-I-SN/2061438,,10 MHz,Not Verified,,EEPROM,SPI,256 x 8,2Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.8V ~ 5.5V,5ms
25AA02UIDT-I/OT,Microchip Technology,IC EEPROM 2KBIT SPI SOT23-6,memory,6345,0.52,SOT-23-6,Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/20005205A.pdf,https://www.digikey.com/en/products/detail/microchip-technology/25AA02UIDT-I-OT/4079771,,10 MHz,Not Verified,,EEPROM,SPI,256 x 8,2Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.8V ~ 5.5V,5ms
25AA040A-I/P,Microchip Technology,IC EEPROM 4KBIT SPI 10MHZ 8DIP,memory,3789,0.65,"8-DIP (0.300"", 7.62mm)",Through Hole,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/21827H.pdf,https://www.digikey.com/en/products/detail/microchip-technology/25AA040A-I-P/1212469,,10 MHz,Not Verified,,EEPROM,SPI,512 x 8,4Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.8V ~ 5.5V,5ms
25AA040AT-I/OT,Microchip Technology,IC EEPROM 4KBIT SPI SOT23-6,memory,6275,0.55,SOT-23-6,Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/21827H.pdf,https://www.digikey.com/en/products/detail/microchip-technology/25AA040AT-I-OT/1212472,,10 MHz,Verified,,EEPROM,SPI,512 x 8,4Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.8V ~ 5.5V,5ms
25AA1024-I/P,Microchip Technology,IC EEPROM 1MBIT SPI 20MHZ 8DIP,memory,479,4.31,"8-DIP (0.300"", 7.62mm)",Through Hole,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/1-Mbit-SPI-Bus-Serial-EEPROM-Data-Sheet-20001836K.pdf,https://www.digikey.com/en/products/detail/microchip-technology/25AA1024-I-P/665585,,20 MHz,Not Verified,,EEPROM,SPI,128K x 8,1Mbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.8V ~ 5.5V,6ms
25AA1024-I/SM,Microchip Technology,IC EEPROM 1MBIT SPI 20MHZ 8SOIJ,memory,2437,4.1,"8-SOIC (0.209"", 5.30mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/1-Mbit-SPI-Bus-Serial-EEPROM-Data-Sheet-20001836K.pdf,https://www.digikey.com/en/products/detail/microchip-technology/25AA1024-I-SM/665586,,20 MHz,Verified,,EEPROM,SPI,128K x 8,1Mbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.8V ~ 5.5V,6ms
25AA1024T-I/MF,Microchip Technology,IC EEPROM 1MBIT SPI 20MHZ 8DFN,memory,1217,4.8,8-VDFN Exposed Pad,Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/1-Mbit-SPI-Bus-Serial-EEPROM-Data-Sheet-20001836K.pdf,https://www.digikey.com/en/products/detail/microchip-technology/25AA1024T-I-MF/1228444,,20 MHz,Verified,,EEPROM,SPI,128K x 8,1Mbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.8V ~ 5.5V,6ms
25AA1024T-I/SM,Microchip Technology,IC EEPROM 1MBIT SPI 20MHZ 8SOIJ,memory,3707,4.48,"8-SOIC (0.209"", 5.30mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/1-Mbit-SPI-Bus-Serial-EEPROM-Data-Sheet-20001836K.pdf,https://www.digikey.com/en/products/detail/microchip-technology/25AA1024T-I-SM/1228443,,20 MHz,Verified,,EEPROM,SPI,128K x 8,1Mbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.8V ~ 5.5V,6ms
25AA128-I/SN,Microchip Technology,IC EEPROM 128KBIT SPI 8SOIC,memory,18206,1.18,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/25AA128-25LC128-128K-SPI-Bus-Serial-EEPROM-20001831F.pdf,https://www.digikey.com/en/products/detail/microchip-technology/25AA128-I-SN/1228588,,10 MHz,Verified,,EEPROM,SPI,16K x 8,128Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.8V ~ 5.5V,5ms
25AA256-I/P,Microchip Technology,IC EEPROM 256KBIT SPI 10MHZ 8DIP,memory,488,1.72,"8-DIP (0.300"", 7.62mm)",Through Hole,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/25AA256-25LC256-256K-SPI-Bus-Serial-EEPROM-20001822H.pdf,https://www.digikey.com/en/products/detail/microchip-technology/25AA256-I-P/665596,,10 MHz,Not Verified,,EEPROM,SPI,32K x 8,256Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.8V ~ 5.5V,5ms
25AA256-I/SM,Microchip Technology,IC EEPROM 256KBIT SPI 8SOIJ,memory,507,1.62,"8-SOIC (0.209"", 5.30mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/25AA256-25LC256-256K-SPI-Bus-Serial-EEPROM-20001822H.pdf,https://www.digikey.com/en/products/detail/microchip-technology/25AA256-I-SM/957542,,10 MHz,Verified,,EEPROM,SPI,32K x 8,256Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.8V ~ 5.5V,5ms
25AA256T-I/SN,Microchip Technology,IC EEPROM 256KBIT SPI 8SOIC,memory,3668,1.73,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/25AA256-25LC256-256K-SPI-Bus-Serial-EEPROM-20001822H.pdf,https://www.digikey.com/en/products/detail/microchip-technology/25AA256T-I-SN/957050,,10 MHz,Verified,,EEPROM,SPI,32K x 8,256Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.8V ~ 5.5V,5ms
25AA320A-I/SN,Microchip Technology,IC EEPROM 32KBIT SPI 10MHZ 8SOIC,memory,1156,0.74,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/25AA320A-25LC320A-32K-SPI-Bus-Serial-EEPROM-20001828H.pdf,https://www.digikey.com/en/products/detail/microchip-technology/25AA320A-I-SN/1228540,,10 MHz,Not Verified,,EEPROM,SPI,4K x 8,32Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.8V ~ 5.5V,5ms
25AA512-I/P,Microchip Technology,IC EEPROM 512KBIT SPI 20MHZ 8DIP,memory,1419,2.59,"8-DIP (0.300"", 7.62mm)",Through Hole,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/25AA512-512-Kbit-SPI-Bus-Serial-EEPROM-20002021H.pdf,https://www.digikey.com/en/products/detail/microchip-technology/25AA512-I-P/1228592,,20 MHz,Not Verified,,EEPROM,SPI,64K x 8,512Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.8V ~ 5.5V,5ms
25AA512-I/SN,Microchip Technology,IC EEPROM 512KBIT SPI 8SOIC,memory,10459,2.44,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/25AA512-512-Kbit-SPI-Bus-Serial-EEPROM-20002021H.pdf,https://www.digikey.com/en/products/detail/microchip-technology/25AA512-I-SN/1228577,,20 MHz,Verified,,EEPROM,SPI,64K x 8,512Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.8V ~ 5.5V,5ms
25AA512T-I/SN,Microchip Technology,IC EEPROM 512KBIT SPI 8SOIC,memory,8466,2.66,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/25AA512-512-Kbit-SPI-Bus-Serial-EEPROM-20002021H.pdf,https://www.digikey.com/en/products/detail/microchip-technology/25AA512T-I-SN/1228397,,20 MHz,Verified,,EEPROM,SPI,64K x 8,512Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.8V ~ 5.5V,5ms
25AA640AT-I/MNY,Microchip Technology,IC EEPROM 64KBIT SPI 10MHZ 8TDFN,memory,7442,0.86,8-WFDFN Exposed Pad,Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/25AA640A-25LC640A-64K-SPI-Bus-Serial-EEPROM-20001830G.pdf,https://www.digikey.com/en/products/detail/microchip-technology/25AA640AT-I-MNY/2059652,,10 MHz,Not Verified,,EEPROM,SPI,8K x 8,64Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,1.8V ~ 5.5V,5ms
25CSM04-I/SN,Microchip Technology,IC EEPROM 4MBIT SPI 8MHZ 8SOIC,memory,255,2.2,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,http://ww1.microchip.com/downloads/en/DeviceDoc/25CSM04-4-Mbit-SPI-Serial-EEPROM-With-128-Bit-Serial-Number-and-Enhanced-Write-Protection-20005817C.pdf,https://www.digikey.com/en/products/detail/microchip-technology/25CSM04-I-SN/13174938,,8 MHz,Not Verified,,EEPROM,SPI,512K x 8,4Mbit,Non-Volatile,-40°C ~ 85°C (TA),,25CS,EEPROM,2.5V ~ 5.5V,5ms
25CSM04T-I/MF,Microchip Technology,IC EEPROM 4MBIT SPI 8MHZ 8WDFN,memory,3603,2.85,8-WDFN Exposed Pad,Surface Mount,Active,http://ww1.microchip.com/downloads/en/DeviceDoc/25CSM04-4-Mbit-SPI-Serial-EEPROM-With-128-Bit-Serial-Number-and-Enhanced-Write-Protection-20005817C.pdf,https://www.digikey.com/en/products/detail/microchip-technology/25CSM04T-I-MF/13174933,,8 MHz,Not Verified,,EEPROM,SPI,512K x 8,4Mbit,Non-Volatile,-40°C ~ 85°C (TA),,25CS,EEPROM,2.5V ~ 5.5V,5ms
25CSM04T-I/SN,Microchip Technology,IC EEPROM 4MBIT SPI 8MHZ 8SOIC,memory,4507,2.36,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,http://ww1.microchip.com/downloads/en/DeviceDoc/25CSM04-4-Mbit-SPI-Serial-EEPROM-With-128-Bit-Serial-Number-and-Enhanced-Write-Protection-20005817C.pdf,https://www.digikey.com/en/products/detail/microchip-technology/25CSM04T-I-SN/13174945,,8 MHz,Not Verified,,EEPROM,SPI,512K x 8,4Mbit,Non-Volatile,-40°C ~ 85°C (TA),,25CS,EEPROM,2.5V ~ 5.5V,5ms
25LC040AT-E/OT,Microchip Technology,IC EEPROM 4KBIT SPI SOT23-6,memory,3551,0.64,SOT-23-6,Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/21827H.pdf,https://www.digikey.com/en/products/detail/microchip-technology/25LC040AT-E-OT/1228411,,10 MHz,Verified,,EEPROM,SPI,512 x 8,4Kbit,Non-Volatile,-40°C ~ 125°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
25LC040AT-I/OT,Microchip Technology,IC EEPROM 4KBIT SPI SOT23-6,memory,1141,0.55,SOT-23-6,Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/21827H.pdf,https://www.digikey.com/en/products/detail/microchip-technology/25LC040AT-I-OT/1212487,,10 MHz,Verified,,EEPROM,SPI,512 x 8,4Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
25LC040AT-I/SN,Microchip Technology,IC EEPROM 4KBIT SPI 10MHZ 8SOIC,memory,3240,0.57,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/21827H.pdf,https://www.digikey.com/en/products/detail/microchip-technology/25LC040AT-I-SN/1222933,,10 MHz,Verified,,EEPROM,SPI,512 x 8,4Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
25LC080AT-I/SN,Microchip Technology,IC EEPROM 8KBIT SPI 10MHZ 8SOIC,memory,1486,0.75,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://ww1.microchip.com/downloads/en/DeviceDoc/21808D.pdf,https://www.digikey.com/en/products/detail/microchip-technology/25LC080AT-I-SN/683073,,10 MHz,Verified,,EEPROM,SPI,1K x 8,8Kbit,Non-Volatile,-40°C ~ 85°C (TA),,,EEPROM,2.5V ~ 5.5V,5ms
25LC1024-E/MF,Microchip Technology,IC EEPROM 1MBIT SPI 20MHZ 8DFN,memory,2903,4.47,8-VDFN Exposed Pad,Surface Mount,Active,https://ww1.microchip.com/downloads/aemDocuments/documents/MPD/ProductDocuments/DataSheets/25LC1024-1-Mbit-SPI-Bus-Serial-EEPROM-20002064E.pdf,https://www.digikey.com/en/products/detail/microchip-technology/25LC1024-E-MF/1228563,,20 MHz,Not Verified,,EEPROM,SPI,128K x 8,1Mbit,Non-Volatile,-40°C ~ 125°C (TA),,,EEPROM,2.5V ~ 5.5V,6ms
