MPN,Manufacturer,Description,Subcategory,Stock,Unit Price,Package,Mounting Type,Status,Datasheet URL,Product URL,Applications,Clock Frequency,Current - Output Source/Sink,DigiKey Programmable,Features,Grade,Interface,Interrupt Output,Number of I/O,Number of Outputs,Operating Temperature,Output Type,Qualification,Series,Voltage - Input,Voltage - Output,Voltage - Supply
TCA9534APWR,Texas Instruments,IC XPNDR 400KHZ I2C 16TSSOP,pmic-voltage-regulators-dc-dc-switching-regulators,18297,1.72,"16-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,,https://www.digikey.com/en/products/detail/texas-instruments/TCA9534APWR/5004965,,400 kHz,,Not Verified,,,I2C,Yes,8,,-40°C ~ 85°C,Push-Pull,,,,,1.65V ~ 5.5V
TCA9534DWR,Texas Instruments,IC XPNDR 400KHZ I2C 16SOIC,pmic-voltage-regulators-dc-dc-switching-regulators,2971,1.53,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,,https://www.digikey.com/en/products/detail/texas-instruments/TCA9534DWR/6566100,,400 kHz,,Not Verified,POR,,I2C,Yes,8,,-40°C ~ 85°C,Push-Pull,,,,,1.65V ~ 5.5V
TCA9534DWT,Texas Instruments,IC XPNDR 400KHZ I2C 16SOIC,pmic-voltage-regulators-dc-dc-switching-regulators,280,2.03,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,,https://www.digikey.com/en/products/detail/texas-instruments/TCA9534DWT/6579534,,400 kHz,,Not Verified,,,I2C,Yes,8,,-40°C ~ 85°C,Push-Pull,,,,,1.65V ~ 5.5V
TCA9534PWR,Texas Instruments,IC XPNDR 400KHZ I2C 16TSSOP,pmic-voltage-regulators-dc-dc-switching-regulators,24275,1.53,"16-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,,https://www.digikey.com/en/products/detail/texas-instruments/TCA9534PWR/5004966,,400 kHz,"10mA, 25mA",Not Verified,,,I2C,Yes,8,,-40°C ~ 85°C,Push-Pull,,,,,1.65V ~ 5.5V
TCA9535DBR,Texas Instruments,IC XPNDR 400KHZ I2C SMBUS 24SSOP,pmic-voltage-regulators-dc-dc-switching-regulators,3726,2.04,"24-SSOP (0.209"", 5.30mm Width)",Surface Mount,Active,,https://www.digikey.com/en/products/detail/texas-instruments/TCA9535DBR/6156202,,400 kHz,"10mA, 25mA",Not Verified,POR,,"I2C, SMBus",Yes,16,,-40°C ~ 85°C,Push-Pull,,,,,1.65V ~ 5.5V
TCA9535DBT,Texas Instruments,IC XPNDR 400KHZ I2C SMBUS 24SSOP,pmic-voltage-regulators-dc-dc-switching-regulators,741,2.62,"24-SSOP (0.209"", 5.30mm Width)",Surface Mount,Active,,https://www.digikey.com/en/products/detail/texas-instruments/TCA9535DBT/6165187,,400 kHz,"10mA, 25mA",Not Verified,POR,,"I2C, SMBus",Yes,16,,-40°C ~ 85°C,Push-Pull,,,,,1.65V ~ 5.5V
TCA9535MRGER,Texas Instruments,IC XPNDR 400KHZ I2C SMBUS 24VQFN,pmic-voltage-regulators-dc-dc-switching-regulators,0,2.04,24-VFQFN Exposed Pad,Surface Mount,Active,,https://www.digikey.com/en/products/detail/texas-instruments/TCA9535MRGER/7653207,,400 kHz,"10mA, 25mA",Not Verified,POR,,"I2C, SMBus",Yes,16,,-40°C ~ 85°C,Push-Pull,,,,,1.65V ~ 5.5V
TCA9535PWR,Texas Instruments,IC XPND 400KHZ I2C SMBUS 24TSSOP,pmic-voltage-regulators-dc-dc-switching-regulators,0,1.89,"24-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Active,,https://www.digikey.com/en/products/detail/texas-instruments/TCA9535PWR/2139128,,400 kHz,"10mA, 25mA",Not Verified,POR,,"I2C, SMBus",Yes,16,,-40°C ~ 85°C,Push-Pull,,,,,1.65V ~ 5.5V
TCA9535RGER,Texas Instruments,IC XPNDR 400KHZ I2C SMBUS 24VQFN,pmic-voltage-regulators-dc-dc-switching-regulators,0,1.94,24-VFQFN Exposed Pad,Surface Mount,Active,,https://www.digikey.com/en/products/detail/texas-instruments/TCA9535RGER/6036555,,400 kHz,"10mA, 25mA",Not Verified,POR,,"I2C, SMBus",Yes,16,,-40°C ~ 85°C,Push-Pull,,,,,1.65V ~ 5.5V
TCA9535RTWR,Texas Instruments,IC XPNDR 400KHZ I2C SMBUS 24WQFN,pmic-voltage-regulators-dc-dc-switching-regulators,3569,1.67,24-WFQFN Exposed Pad,Surface Mount,Active,,https://www.digikey.com/en/products/detail/texas-instruments/TCA9535RTWR/2170374,,400 kHz,"10mA, 25mA",Not Verified,POR,,"I2C, SMBus",Yes,16,,-40°C ~ 85°C,Push-Pull,,,,,1.65V ~ 5.5V
TCA9536ADTMR,Texas Instruments,IC XPNDR 1MHZ I2C SMBUS 8X2SON,pmic-voltage-regulators-dc-dc-switching-regulators,9458,1.78,8-XFDFN Exposed Pad,Surface Mount,Active,https://www.ti.com/lit/ds/symlink/tca9536.pdf,https://www.digikey.com/en/products/detail/texas-instruments/TCA9536ADTMR/15926680,,1 MHz,"10mA, 25mA",Not Verified,POR,,"I2C, SMBus",Yes,4,,-40°C ~ 125°C,Open Drain,,,,,1.65V ~ 5.5V
TCA9536AQDTMRQ1,Texas Instruments,AUTOMOTIVE 4-BIT IC AND SMBUS I/,pmic-voltage-regulators-dc-dc-switching-regulators,11902,2.03,8-XFDFN Exposed Pad,Surface Mount,Active,,https://www.digikey.com/en/products/detail/texas-instruments/TCA9536AQDTMRQ1/28865052,,1 MHz,"10mA, 25mA",,POR,Automotive,"I2C, SMBus",Yes,4,,-40°C ~ 125°C,Push-Pull,AEC-Q100,,,,1.65V ~ 5.5V
TCA9536BDTMR,Texas Instruments,IC XPNDR 1MHZ I2C SMBUS 8X2SON,pmic-voltage-regulators-dc-dc-switching-regulators,558,1.78,8-XFDFN Exposed Pad,Surface Mount,Active,https://www.ti.com/lit/ds/symlink/tca9536.pdf,https://www.digikey.com/en/products/detail/texas-instruments/TCA9536BDTMR/15926657,,1 MHz,"10mA, 25mA",Not Verified,POR,,"I2C, SMBus",Yes,4,,-40°C ~ 125°C,Open Drain,,,,,1.65V ~ 5.5V
TCA9536CDTMR,Texas Instruments,PROTOTYPE,pmic-voltage-regulators-dc-dc-switching-regulators,0,0.95788,8-XFDFN Exposed Pad,Surface Mount,Active,https://www.ti.com/lit/ds/symlink/tca9536.pdf?ts=1698672755017&ref_url=https%253A%252F%252Fwww.ti.com%252Fproduct%252FTCA9536%253Futm_source%253Dgoogle%2526utm_medium%253Dcpc%2526utm_campaign%253Dasc-null-null-GPN_EN-cpc-pf-google-wwe%2526utm_content%253DTCA9536%2526ds_k%253DTCA9536%2526DCM%253Dyes%2526gad_source%253D1%2526gclid%253DCj0KCQjwqP2pBhDMARIsAJQ0CzpfnQg1uJwqMusBRrjgk7Yeo_Js6WtebG6UmCpdfYxicbge6FIf5pwaAiwXEALw_wcB%2526gclsrc%253Daw.ds,https://www.digikey.com/en/products/detail/texas-instruments/TCA9536CDTMR/21298392,,1 MHz,"10mA, 25mA",,POR,,"I2C, SMBus",Yes,4,,-40°C ~ 125°C,Push-Pull,,,,,1.65V ~ 5.5V
