MPN,Manufacturer,Description,Subcategory,Stock,Unit Price,Package,Mounting Type,Status,Datasheet URL,Product URL,Filter Order,Filter Type,Frequency - Cutoff or Center,Grade,Number of Filters,Qualification,Series,Voltage - Supply
MAX7426CPA+,Analog Devices Inc./Maxim Integrated,IC FILTER 12KHZ LOWPASS 8DIP,pmic-led-drivers,156,6.56,"8-DIP (0.300"", 7.62mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7426-max7427.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7426CPA/1513947,5th,"Elliptic, Low Pass Switched Capacitor",12kHz,,1,,,4.5V ~ 5.5V
MAX7426CUA+,Analog Devices Inc./Maxim Integrated,IC FILTER 12KHZ LOWPASS 8UMAX,pmic-led-drivers,0,4.97,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7426-max7427.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7426CUA/1513935,5th,"Elliptic, Low Pass Switched Capacitor",12kHz,,1,,,4.5V ~ 5.5V
MAX7426CUA+T,Analog Devices Inc./Maxim Integrated,IC FILTER 12KHZ LOWPASS 8UMAX,pmic-led-drivers,1923,4.97,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7426-max7427.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7426CUA-T/1522090,5th,"Elliptic, Low Pass Switched Capacitor",12kHz,,1,,,4.5V ~ 5.5V
MAX7426EUA+,Analog Devices Inc./Maxim Integrated,IC FILTER 12KHZ LOWPASS 8UMAX,pmic-led-drivers,282,6.87,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7426-max7427.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7426EUA/1513945,5th,"Elliptic, Low Pass Switched Capacitor",12kHz,,1,,,4.5V ~ 5.5V
MAX7426EUA+T,Analog Devices Inc./Maxim Integrated,IC FILTER 12KHZ LOWPASS 8UMAX,pmic-led-drivers,0,4.3428,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7426-max7427.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7426EUA-T/1522052,5th,"Elliptic, Low Pass Switched Capacitor",12kHz,,1,,,4.5V ~ 5.5V
MAX7427CPA+,Analog Devices Inc./Maxim Integrated,IC FILTER 12KHZ LOWPASS 8DIP,pmic-led-drivers,0,4.4044,"8-DIP (0.300"", 7.62mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7426-max7427.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7427CPA/1513936,5th,"Elliptic, Low Pass Switched Capacitor",12kHz,,1,,,2.7V ~ 3.6V
MAX7427CUA+,Analog Devices Inc./Maxim Integrated,IC FILTER 12KHZ LOWPASS 8UMAX,pmic-led-drivers,1,5.2,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7426-max7427.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7427CUA/1513937,5th,"Elliptic, Low Pass Switched Capacitor",12kHz,,1,,,2.7V ~ 3.6V
MAX7427CUA+T,Analog Devices Inc./Maxim Integrated,IC FILTER 12KHZ LOWPASS 8UMAX,pmic-led-drivers,0,3.1878,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7426-max7427.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7427CUA-T/1522178,5th,"Elliptic, Low Pass Switched Capacitor",12kHz,,1,,,2.7V ~ 3.6V
MAX7427EPA+,Analog Devices Inc./Maxim Integrated,IC FILTER 12KHZ LOWPASS 8DIP,pmic-led-drivers,0,4.2419,"8-DIP (0.300"", 7.62mm)",Through Hole,Obsolete,https://www.analog.com/media/en/technical-documentation/data-sheets/max7426-max7427.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7427EPA/1513938,5th,"Elliptic, Low Pass Switched Capacitor",12kHz,,1,,,2.7V ~ 3.6V
MAX7427EUA+,Analog Devices Inc./Maxim Integrated,IC FILTER 12KHZ LOWPASS 8UMAX,pmic-led-drivers,38,4.82,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7426-max7427.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7427EUA/1513940,5th,"Elliptic, Low Pass Switched Capacitor",12kHz,,1,,,2.7V ~ 3.6V
MAX7427EUA+T,Analog Devices Inc./Maxim Integrated,IC FILTER 12KHZ LOWPASS 8UMAX,pmic-led-drivers,1308,4.82,"8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7426-max7427.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7427EUA-T/1522061,5th,"Elliptic, Low Pass Switched Capacitor",12kHz,,1,,,2.7V ~ 3.6V
MAX7430EUB+,Analog Devices Inc./Maxim Integrated,IC FILTER 5MHZ LOW PASS 10UMAX,pmic-led-drivers,0,7.13,"10-TFSOP, 10-MSOP (0.118"", 3.00mm Width) Exposed Pad",Surface Mount,Obsolete,https://datasheets.maximintegrated.com/en/ds/MAX7428-MAX7432.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7430EUB/1512248,6th,Low Pass,5MHz,,2,,,4.5V ~ 5.5V
MAX7432EUD+,Analog Devices Inc./Maxim Integrated,IC FILTER 5MHZ LOW PASS 14TSSOP,pmic-led-drivers,0,0.0,"14-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7432EUD/1513138,6th,Low Pass,5MHz,,3,,,4.5V ~ 5.5V
MAX7432EUD+T,Analog Devices Inc./Maxim Integrated,IC FILTER 5MHZ LOW PASS 14TSSOP,pmic-led-drivers,0,1.85025,"14-TSSOP (0.173"", 4.40mm Width)",Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7432EUD-T/1521964,6th,Low Pass,5MHz,,3,,,4.5V ~ 5.5V
MAX7438ETP+,Analog Devices Inc./Maxim Integrated,IC FILTER 5MHZ LOW PASS 20TQFN,pmic-led-drivers,0,5.41583,20-WQFN Exposed Pad,Surface Mount,Obsolete,https://datasheets.maximintegrated.com/en/ds/MAX7438-MAX7439.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7438ETP/1512803,,Low Pass,5MHz,,3,,,±4.75V ~ 5.25V
MAX7443ESA+,Analog Devices Inc./Maxim Integrated,IC FILTER 27MHZ LOW PASS 8SOIC,pmic-led-drivers,0,0.0,"8-SOIC (0.154"", 3.90mm Width) Exposed Pad",Surface Mount,Obsolete,https://datasheets.maximintegrated.com/en/ds/MAX7443-MAX7444.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7443ESA/1513334,,Low Pass,27MHz,,2,,,4.75V ~ 5.25V
MAX7443ESA+T,Analog Devices Inc./Maxim Integrated,IC FILTER 27MHZ LOW PASS 8SOIC,pmic-led-drivers,0,0.0,"8-SOIC (0.154"", 3.90mm Width) Exposed Pad",Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7443ESA-T/1522362,,Low Pass,27MHz,,2,,,4.75V ~ 5.25V
MAX7443ETA,Analog Devices Inc./Maxim Integrated,3-CH VIDEO RECONSTRUCTION FILTER,pmic-led-drivers,0,0.0,8-WDFN Exposed Pad,Surface Mount,Active,https://rocelec.widen.net/view/pdf/iniuyzqxxe/MAXMS08219-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/MAX7443ETA/12117414,2nd,Low Pass,27MHz,,3,,,4.75V ~ 5.25V
MAX7444ESA+,Analog Devices Inc./Maxim Integrated,IC FILTER 27MHZ LOW PASS 8SOIC,pmic-led-drivers,0,0.0,"8-SOIC (0.154"", 3.90mm Width) Exposed Pad",Surface Mount,Obsolete,https://datasheets.maximintegrated.com/en/ds/MAX7443-MAX7444.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7444ESA/1513337,,Low Pass,27MHz,,2,,,4.75V ~ 5.25V
MAX7444ESA+T,Analog Devices Inc./Maxim Integrated,IC FILTER 27MHZ LOW PASS 8SOIC,pmic-led-drivers,0,0.0,"8-SOIC (0.154"", 3.90mm Width) Exposed Pad",Surface Mount,Obsolete,https://datasheets.maximintegrated.com/en/ds/MAX7443-MAX7444.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7444ESA-T/1522414,,Low Pass,27MHz,,2,,,4.75V ~ 5.25V
MAX7444ETA,Analog Devices Inc./Maxim Integrated,3-CH VIDEO RECONSTRUCTION FILTER,pmic-led-drivers,0,0.0,8-WDFN Exposed Pad,Surface Mount,Active,https://rocelec.widen.net/view/pdf/iniuyzqxxe/MAXMS08219-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/MAX7444ETA/12116947,2nd,Low Pass,27MHz,,3,,,4.75V ~ 5.25V
MAX7445EUD+T,Analog Devices Inc./Maxim Integrated,IC FILTER 27MHZ LOW PASS 14TSSOP,pmic-led-drivers,0,3.4625,"14-TSSOP (0.173"", 4.40mm Width) Exposed Pad",Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7445EUD-T/1522314,,Low Pass,27MHz,,4,,,4.75V ~ 5.25V
MAX7447EUD+T,Analog Devices Inc./Maxim Integrated,IC FILTER 27MHZ LOW PASS 14TSSOP,pmic-led-drivers,0,3.1625,"14-TSSOP (0.173"", 4.40mm Width) Exposed Pad",Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7447EUD-T/1522204,2nd,Low Pass,27MHz,,4,,,4.75V ~ 5.25V
MAX7449EUD+T,Analog Devices Inc./Maxim Integrated,IC FILTER 27MHZ LOW PASS 14TSSOP,pmic-led-drivers,0,2.8375,"14-TSSOP (0.173"", 4.40mm Width) Exposed Pad",Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7449EUD-T/1522243,2nd,Low Pass,27MHz,,3,,,4.75V ~ 5.25V
MAX7480EPA+,Analog Devices Inc./Maxim Integrated,IC FILTER 2KHZ BUTTER/LOW P 8DIP,pmic-led-drivers,13,14.41,"8-DIP (0.300"", 7.62mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/MAX7480.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7480EPA/1512345,8th,"Butterworth, Low Pass Switched Capacitor",2kHz,,1,,,4.5V ~ 5.5V
MAX7480ESA+,Analog Devices Inc./Maxim Integrated,IC FILTER 2KHZ LOWPASS 8SOIC,pmic-led-drivers,905,11.08,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/MAX7480.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7480ESA/1513397,8th,"Butterworth, Low Pass Switched Capacitor",2kHz,,1,,,4.5V ~ 5.5V
MAX7480ESA+T,Analog Devices Inc./Maxim Integrated,IC FILTER 2KHZ LOWPASS 8SOIC,pmic-led-drivers,0,7.3612,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/MAX7480.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7480ESA-T/1522387,8th,"Butterworth, Low Pass Switched Capacitor",2kHz,,1,,,4.5V ~ 5.5V
MAX7490CEE+,Analog Devices Inc./Maxim Integrated,IC FILTER 40KHZ SWITCHED 16QSOP,pmic-led-drivers,72,12.44,"16-SSOP (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7490-max7491.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7490CEE/1513399,2nd,Universal Switched Capacitor,40kHz,,2,,,4.5V ~ 5.5V
MAX7490CEE+T,Analog Devices Inc./Maxim Integrated,IC FILTER 40KHZ SWITCHED 16QSOP,pmic-led-drivers,0,8.3622,"16-SSOP (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7490-max7491.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7490CEE-T/1522388,2nd,Universal Switched Capacitor,40kHz,,2,,,4.5V ~ 5.5V
MAX7490EEE+,Analog Devices Inc./Maxim Integrated,IC FILTER 40KHZ SWITCHED 16QSOP,pmic-led-drivers,425,12.42,"16-SSOP (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7490-max7491.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7490EEE/1513196,2nd,Universal Switched Capacitor,40kHz,,2,,,4.5V ~ 5.5V
MAX7490EEE+T,Analog Devices Inc./Maxim Integrated,IC FILTER 40KHZ SWITCHED 16QSOP,pmic-led-drivers,756,12.42,"16-SSOP (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7490-max7491.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7490EEE-T/1522238,2nd,Universal Switched Capacitor,40kHz,,2,,,4.5V ~ 5.5V
MAX7491CEE+,Analog Devices Inc./Maxim Integrated,IC FILTER 40KHZ SWITCHED 16QSOP,pmic-led-drivers,280,8.42,"16-SSOP (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7490-max7491.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7491CEE/1513211,2nd,Universal Switched Capacitor,40kHz,,2,,,2.7V ~ 3.6V
MAX7491CEE+T,Analog Devices Inc./Maxim Integrated,IC FILTER 40KHZ SWITCHED 16QSOP,pmic-led-drivers,0,0.0,"16-SSOP (0.154"", 3.90mm Width)",Surface Mount,Discontinued at DigiKey,https://www.analog.com/media/en/technical-documentation/data-sheets/max7490-max7491.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7491CEE-T/1522231,2nd,Universal Switched Capacitor,40kHz,,2,,,2.7V ~ 3.6V
MAX7491EEE+,Analog Devices Inc./Maxim Integrated,IC FILTER 40KHZ SWITCHED 16QSOP,pmic-led-drivers,350,13.62,"16-SSOP (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7490-max7491.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7491EEE/1513202,2nd,Universal Switched Capacitor,40kHz,,2,,,2.7V ~ 3.6V
MAX7491EEE+T,Analog Devices Inc./Maxim Integrated,IC FILTER 40KHZ SWITCHED 16QSOP,pmic-led-drivers,0,9.24,"16-SSOP (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/max7490-max7491.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX7491EEE-T/1522253,2nd,Universal Switched Capacitor,40kHz,,2,,,2.7V ~ 3.6V
MAX9500EEE+,Analog Devices Inc./Maxim Integrated,IC FILTER 30MHZ LOW PASS 16QSOP,pmic-led-drivers,0,0.0,"16-SSOP (0.154"", 3.90mm Width)",Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX9500EEE/1495400,6th,Low Pass,30MHz,,3,,,4.5V ~ 5.5V
MAX9500EEE+T,Analog Devices Inc./Maxim Integrated,IC FILTER 30MHZ LOW PASS 16QSOP,pmic-led-drivers,0,2.30616,"16-SSOP (0.154"", 3.90mm Width)",Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX9500EEE-T/1499024,6th,Low Pass,30MHz,,3,,,4.5V ~ 5.5V
MAX9501EEE+,Analog Devices Inc./Maxim Integrated,IC FILTER 30MHZ LOW PASS 16QSOP,pmic-led-drivers,7,4.47,"16-SSOP (0.154"", 3.90mm Width)",Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX9501EEE/1495306,6th,Low Pass,30MHz,,3,,,±4.5V ~ 5.5V
MAX9501EEE+T,Analog Devices Inc./Maxim Integrated,IC FILTER 30MHZ LOW PASS 16QSOP,pmic-led-drivers,0,2.30616,"16-SSOP (0.154"", 3.90mm Width)",Surface Mount,Obsolete,,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/MAX9501EEE-T/1499023,6th,Low Pass,30MHz,,3,,,±4.5V ~ 5.5V
MF100CCM,Texas Instruments,IC FILTER 20KHZ LOW PASS 20SOIC,pmic-led-drivers,0,2.547,"20-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1158/MF10-N.pdf,https://www.digikey.com/en/products/detail/texas-instruments/MF100CCM/3901978,2nd,Low Pass,20kHz,,2,,,9V ~ 14V
MF100CCWM,Texas Instruments,IC FILTER 20KHZ LOW PASS 20SOIC,pmic-led-drivers,0,2.547,"20-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1158/MF10-N.pdf,https://www.digikey.com/en/products/detail/texas-instruments/MF100CCWM/3901979,2nd,Low Pass,20kHz,,2,,,9V ~ 14V
MF10ACN,Texas Instruments,IC FILTER 200KHZ SWITCHED 20DIP,pmic-led-drivers,0,2.60631,"20-DIP (0.300"", 7.62mm)",Through Hole,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1158/MF10-N.pdf,https://www.digikey.com/en/products/detail/texas-instruments/MF10ACN/149058,4th,Universal Switched Capacitor,200kHz,,2,,,±9V ~ 14V
MF10AJ,National Semiconductor,SWITCHED CAPACITOR FILTER,pmic-led-drivers,4010,20.23,"20-CDIP (0.300"", 7.62mm)",Through Hole,Active,https://rocelec.widen.net/view/pdf/29ridmfzpy/TXIIS168359-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/MF10AJ/12131296,2nd,"Bessel, Low Pass Switched Capacitor",20kHz,,2,,,9V ~ 14V
MF10CCJ,National Semiconductor,SWITCHED CAPACITOR FILTER,pmic-led-drivers,1370,8.54,"20-CDIP (0.300"", 7.62mm)",Through Hole,Active,https://rocelec.widen.net/view/pdf/29ridmfzpy/TXIIS168359-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/MF10CCJ/12125737,4th,Universal Switched Capacitor,30kHz,,2,,,9V ~ 14V
MF10CCN,Texas Instruments,IC FILTER 200KHZ SWITCHED 20DIP,pmic-led-drivers,0,0.0,"20-DIP (0.300"", 7.62mm)",Through Hole,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1158/MF10-N.pdf,https://www.digikey.com/en/products/detail/texas-instruments/MF10CCN/3695698,4th,Universal Switched Capacitor,200kHz,,2,,,±9V ~ 14V
MF10CCN/NOPB,Texas Instruments,IC FILTER 200KHZ SWITCHED 20DIP,pmic-led-drivers,0,0.0,"20-DIP (0.300"", 7.62mm)",Through Hole,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1158/MF10-N.pdf,https://www.digikey.com/en/products/detail/texas-instruments/MF10CCN-NOPB/10377,4th,Universal Switched Capacitor,200kHz,,2,,,±9V ~ 14V
MF10CCWM,Texas Instruments,IC FILTER 200KHZ SWITCH 20SOIC,pmic-led-drivers,0,2.547,"20-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1158/MF10-N.pdf,https://www.digikey.com/en/products/detail/texas-instruments/MF10CCWM/3695699,4th,Universal Switched Capacitor,200kHz,,2,,,±9V ~ 14V
MF10CCWM/NOPB,Texas Instruments,IC FILTER 200KHZ SWITCH 20SOIC,pmic-led-drivers,468,28.55,"20-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://rocelec.widen.net/view/pdf/kp4kwj6ugu/NATLS13429-1.pdf,https://www.digikey.com/en/products/detail/texas-instruments/MF10CCWM-NOPB/364771,4th,Universal Switched Capacitor,200kHz,,2,,,±9V ~ 14V
MF10CCWMX,Texas Instruments,IC FILTER 200KHZ SWITCH 20SOIC,pmic-led-drivers,0,2.02838,"20-SOIC (0.295"", 7.50mm Width)",Surface Mount,Obsolete,https://www.digikey.com//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1158/MF10-N.pdf,https://www.digikey.com/en/products/detail/texas-instruments/MF10CCWMX/3697535,4th,Universal Switched Capacitor,200kHz,,2,,,±9V ~ 14V
MF10CCWMX/NOPB,Texas Instruments,IC FILTER 200KHZ SWITCH 20SOIC,pmic-led-drivers,2066,23.66,"20-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://rocelec.widen.net/view/pdf/kp4kwj6ugu/NATLS13429-1.pdf,https://www.digikey.com/en/products/detail/texas-instruments/MF10CCWMX-NOPB/367801,4th,Universal Switched Capacitor,200kHz,,2,,,±9V ~ 14V
ML6415CS,Fairchild Semiconductor,"TIME FILTER, BUTTERWORTH, L/PASS",pmic-led-drivers,950,1.93,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://rocelec.widen.net/view/pdf/suw6kbdjhb/FAIRS44619-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/ML6415CS/12123152,4th,Butterworth Low Pass,7.1MHz,,2,,,4.5V ~ 5.5V
ML6415CSX,Fairchild Semiconductor,"CONSUMER IC, BIPOLAR, PDSO8",pmic-led-drivers,2500,4.0,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://rocelec.widen.net/view/pdf/rbb3m6gjbq/FAIRS16444-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/ML6415CSX/12122300,4th,Butterworth Low Pass,7.1MHz,,2,,,4.5V ~ 5.5V
ML6416CS,Fairchild Semiconductor,"TIME FILTER, BUTTERWORTH, L/PASS",pmic-led-drivers,5225,2.0,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://rocelec.widen.net/view/pdf/kloo5wk4ia/FAIRS43237-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/ML6416CS/12123418,4th,Butterworth Low Pass,7.1MHz,,2,,,4.5V ~ 5.5V
ML6416CSX,Fairchild Semiconductor,"TIME FILTER, BUTTERWORTH, L/PASS",pmic-led-drivers,60167,2.0,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://rocelec.widen.net/view/pdf/kloo5wk4ia/FAIRS43237-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/ML6416CSX/12137222,4th,Butterworth Low Pass,7.1MHz,,2,,,4.5V ~ 5.5V
ML6420CS1,Fairchild Semiconductor,FILTER,pmic-led-drivers,3908,1.9,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://rocelec.widen.net/view/pdf/pvraqrdhza/FAIRS12535-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/ML6420CS1/12129493,6th,Low Pass,3MHz ~ 9.3MHz,,3,,,4.5V ~ 5.5V
ML6420CS3,Fairchild Semiconductor,FILTER,pmic-led-drivers,414,1.96,"16-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://rocelec.widen.net/view/pdf/pvraqrdhza/FAIRS12535-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/ML6420CS3/12128906,6th,Low Pass,3MHz ~ 9.3MHz,,3,,,4.5V ~ 5.5V
ML6421CS5X,Fairchild Semiconductor,ACTIVE FILTER TRIPLE LOW PASS 6T,pmic-led-drivers,4121,1.59,-,-,Active,https://rocelec.widen.net/view/pdf/d6rm0nggjt/ml6421.pdf?t.download=true&u=ovmfp3,https://www.digikey.com/en/products/detail/rochester-electronics-llc/ML6421CS5X/12594748,,,,,,,*,
ML6426CS1,Fairchild Semiconductor,"TIME FILTER, BUTTERWORTH, L/PASS",pmic-led-drivers,8121,1.89,"16-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://rocelec.widen.net/view/pdf/7hqfrpoc23/FAIRS42655-1.pdf?t.download=true&u=5oefqw,https://www.digikey.com/en/products/detail/rochester-electronics-llc/ML6426CS1/12129233,4th,"Band Pass, Low Pass",6.7MHz,,3,,,4.5V ~ 5.5V
